Date,Time,Rg,Ratm,Rn,T_soilref,Ta,RH,uref,LAI_total,LAI_green,displacement_height,z0_soil,z0_canopy,zh,zref,Rain,O3_concentration,Pesticid_concentration,Pest_soil,NH3_concentration,GammaLeaf_NH3,GammaSoil_NH3,R_litter_NH3,SWC
[dd/mm/yyy,,[W.m-2],[W.m-2],[W.m-2],[ｰ,[ｰ,[%],[m.s-1],[m2.m-2],[m2.m-2],[m],[m],[m],[m],[m],[mm],[ｵg.m-,[ｵg.m-,[ｵg.m-,[ｵg.m-,[-],[-],[s.m-1],
2/23/2012,15:00:00,,,53.47,9.9845,10.6,96,1.8,,,,,,,,0,25.947824,0,0,0,250,3000,0,0.240584695
2/23/2012,16:00:00,,,23.53,10.19683333,10.7,97,1.7,,,,,,,,0,23.746849,0,0,0,250,3000,0,0.240559302
2/23/2012,17:00:00,,,12.83,10.44666667,10.8,96,1.6,,,,,,,,0.2,23.192914,0,0,0,250,3000,0,0.241180646
2/23/2012,18:00:00,,,0,10.7195,10.1,96,1.7,,,,,,,,0,18.625827,0,0,0,250,3000,0,0.241161119
2/23/2012,19:00:00,,,0,10.8755,10.3,96,2,,,,,,,,0,15.581816,0,0,0,250,3000,0,0.24096646
2/23/2012,20:00:00,,,0,11.033,10.5,96,1.5,,,,,,,,0,12.615216,0,0,0,250,3000,0,0.240977271
2/23/2012,21:00:00,,,0,11.21166667,10.5,96,2.1,,,,,,,,0,9.906749,0,0,0,250,3000,0,0.241121179
2/23/2012,22:00:00,,,0,11.39166667,10.4,96,2.4,,,,,,,,0,13.581135,0,0,0,250,3000,0,0.241144762
2/23/2012,23:00:00,,,0,11.5465,10.2,95,2.2,,,,,,,,0,13.078436,0,0,0,250,3000,0,0.241283494
2/24/2012,0:00:00,,,0,11.72233333,10.1,94,1.9,,,,,,,,0,12.941508,0,0,0,250,3000,0,0.24127928
2/24/2012,1:00:00,,,0,11.8425,9.7,95,1.8,,,,,,,,0,7.962924,0,0,0,250,3000,0,0.241240905
2/24/2012,2:00:00,,,0,11.9515,9.4,97,2,,,,,,,,0,8.751226,0,0,0,250,3000,0,0.241190923
2/24/2012,3:00:00,,,0,12.03866667,9.2,97,1.5,,,,,,,,0,10.789951,0,0,0,250,3000,0,0.241168771
2/24/2012,4:00:00,,,0,12.1105,8.9,98,2,,,,,,,,0,10.499814,0,0,0,250,3000,0,0.241183499
2/24/2012,5:00:00,,,0,12.19483333,8.5,98,2.1,,,,,,,,0,10.695014,0,0,0,250,3000,0,0.2413035
2/24/2012,6:00:00,,,0,12.26366667,8.1,98,1.6,,,,,,,,0,7.669831,0,0,0,250,3000,0,0.241258683
2/24/2012,7:00:00,,,0,12.3195,8,99,1.6,,,,,,,,0,7.241338,0,0,0,250,3000,0,0.2410649
2/24/2012,8:00:00,,,12.83,12.32683333,7.8,99,2.2,,,,,,,,0,6.723555,0,0,0,250,3000,0,0.2410649
2/24/2012,9:00:00,,,51.33,12.398,8.2,99,1.6,,,,,,,,0,11.792081,0,0,0,250,3000,0,0.2410649
2/24/2012,10:00:00,,,104.81,12.49666667,8.8,99,1.8,,,,,,,,0,13.523645,0,0,0,250,3000,0,0.2410649
2/24/2012,11:00:00,,,171.11,12.50316667,9.9,98,1.6,,,,,,,,0,12.772554,0,0,0,250,3000,0,0.241159614
2/24/2012,12:00:00,,,359.33,12.388,11.6,87,2.9,,,,,,,,0,11.847221,0,0,0,250,3000,0,0.241184381
2/24/2012,13:00:00,,,387.14,12.45183333,12.4,82,2.2,,,,,,,,0,12.322199,0,0,0,250,3000,0,0.241018904
2/24/2012,14:00:00,,,318.69,12.627,13.6,79,1.7,,,,,,,,0,10.931914,0,0,0,250,3000,0,0.240702918
2/24/2012,15:00:00,,,288.75,13.00833333,13.7,75,2.2,,,,,,,,0,2.558543,0,0,0,250,3000,0,0.240474571
2/24/2012,16:00:00,,,171.11,13.412,13.7,77,2,,,,,,,,0,10.854265,0,0,0,250,3000,0,0.240236425
2/24/2012,17:00:00,,,64.17,13.845,12.8,78,2.1,,,,,,,,0,25.631492,0,0,0,250,3000,0,0.24018934
